conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cf532795-a1fd-43bd-8407-6e43f877e6e3,administrasjon av mobile enheter,released,knowledge,sector-specific,mobile terminaler | ta med din egen enhet | administrasjon av mobiltelefonenheter | BYOD,Metoder for håndtering av bruken av mobile innretninger i en organisasjon samtidig som sikkerheten ivaretas.,http://data.europa.eu/esco/isced-f/0612,utvikling og administrasjon av databaser og datanett
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cfa2be0d-96d5-4017-a866-962efb9c5070,signalbehandling,released,knowledge,sector-specific,,"Algoritmer, bruksområder og implementeringer som omhandler behandling og overføring av opplysninger gjennom analoge eller digitale frekvenser.",http://data.europa.eu/esco/isced-f/0714,elektronikk og automasjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cfb8d64c-f8d7-4894-a02e-2551ab33f1d0,Canvas (læringsstyringssystemer),released,knowledge,sector-specific,,"Canvas-nettverket er en e-læringsplattform for å opprette, administrere, ordne, rapportere og levere nettbaserte opplæringsprogrammer.",http://data.europa.eu/esco/skill/6c80d53c-d8c9-41fe-998f-091fca208834 | http://data.europa.eu/esco/isced-f/0612,læringsstyringssystemer | utvikling og administrasjon av databaser og datanett
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d04ee340-5378-4601-8181-19da6d5cbfe0,administrere nettsted,released,skill/competence,cross-sector,,"Tilby ulike tjenester relatert til nettstedsadministrasjon, som å overvåke trafikk på nettet, administrere innhold, gi nettstedsstøtte og gjøre beregninger og forbedringer på et nettsted.
	",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"innhente, forvalte og lagre data"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d0a7144b-ba91-4489-acb8-a055c6b7e968,skanne negativer,released,skill/competence,sector-specific,,"Skanne bearbeidede negativer, slik at de kan bli lagret digitalt, redigert og skrevet ut.",http://data.europa.eu/esco/skill/dcb9c446-bb08-44de-89b6-851ac2903eaf,betjene printere og utstyr for fotoproduksjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d0c6d77e-cb25-4770-bf77-2073fc5f7523,IKT-infrastruktur,released,knowledge,sector-specific,,"Systemet, nettverket, maskinvare og programvarebruk samt komponenter, så vel som enheter og prosesser som brukes for å utvikle, teste, levere, overvåke, kontrollere eller støtte IKT-tjenester.",http://data.europa.eu/esco/isced-f/0714,elektronikk og automasjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d0e438df-18fb-4d70-b661-09a4e879e0db,betjene livreddende utstyr,released,skill/competence,sector-specific,,"Betjene redningsfarkoster og deres sjøsettingsinnretninger og -metoder. Betjene redningsutstyr som radioredningsutstyr, satellitt-nødpeileutstyr, SART, redningsdrakter og termisk beskyttelsesutstyr.",http://data.europa.eu/esco/skill/872c0ddb-f056-4f51-afac-fc3d6fae0f5b,betjene medisinsk utstyr
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d12e9d68-84c5-444e-aa98-d36533bf03f6,anvende operasjoner for et ITIL-basert miljø,released,skill/competence,occupation-specific,,Korrekt betjene ITIL-baserte brukerstøtteprosedyrer.,http://data.europa.eu/esco/skill/802deca0-b880-4d1a-b366-e13b27621baf,følge driftsrutiner
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1455e46-2d0d-4661-86ab-3cb7a0c46d02,logge informasjon om nødanrop elektronisk,released,skill/competence,occupation-specific,,"Registrere opplysninger som mottas under nødanrop, på en datamaskin for videre behandling eller for loggformål.",http://data.europa.eu/esco/skill/1034004c-0347-4765-8794-b65d2c92b379,dokumentering og registrering av informasjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d15ce60f-ddab-41ce-ba56-398451b77b60,kunne betjene en datamaskin,released,skill/competence,cross-sector,,"Bruke datamaskiner, IT-utstyr og moderne teknologi på en effektiv måte.",http://data.europa.eu/esco/skill/4d6a48ae-352e-4823-bc3a-3f3e9e2cae86,tilgang til og analyse av digitale data
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d181042e-c531-4461-af7c-4071c53418fe,skrive på elektroniske enheter,released,skill/competence,cross-sector,,Skrive raskt og feilfritt på elektroniske innretninger som datamaskiner for å sikre rask og nøyaktig registrering av data.,http://data.europa.eu/esco/skill/9bdf8a77-8524-43da-bac6-d15d22e1b7ed,legge inn og transformere opplysninger
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1a86399-24d8-415f-98b9-e8cbb6b04a26,Unity (digitale spillutviklingssystemer),released,knowledge,sector-specific,,"Spillmotoren Unity, som er et programvarerammeverk bestående av integrerte miljøer og spesialisert designverktøy, som er utformet for den raske iterasjon av brukerderiverte dataspill.",http://data.europa.eu/esco/skill/966f2fd3-3de6-42da-b87c-da924c6d7960 | http://data.europa.eu/esco/isced-f/0211,digitale spillutviklingssystemer | audiovisuell teknikk og medieproduksjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1e954cd-d290-4d80-97c0-7969960d2928,distribuerte kataloginformasjonstjenester,released,knowledge,sector-specific,,"Katalogtjenestene som automatiserer nettforvaltningen av sikkerhet, brukerdata og distribuerte ressurser og kan få tilgang til opplysninger i katalogen til et datasystem.",http://data.europa.eu/esco/isced-f/0612,utvikling og administrasjon av databaser og datanett
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1ed5b3a-cab5-4c5d-baf8-0214998b58fb,beskytte helse og velvære under bruk av digitale teknologier,released,skill/competence,cross-sector,,Være i stand til å unngå helsefare og trusler mot fysisk og psykisk velferd når digital teknologi brukes. Kunne beskytte seg og andre fra mulige farer i digitale miljøer (f.eks. digital mobbing). Være oppmerksom på digitale teknologier for sosial velferd og sosial integrasjon.,http://data.europa.eu/esco/skill/426ceaba-6867-481c-bb6b-aee3933da7d2 | http://data.europa.eu/esco/skill/5bcec244-3efe-45ac-8891-0ab4a91e9c48,IKT-sikkerhet | overholde helse- og sikkerhetsprosedyrer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1fa702c-9ea8-4a60-bb76-5ca07c32b68c,overvåke videokvalitet,released,skill/competence,occupation-specific,,Følge med på kvaliteten og fremdriften ved lyd- og bildebehandling og -redigering.,http://data.europa.eu/esco/skill/35ebe444-9ece-4fbc-a55d-e99ea37267ae | http://data.europa.eu/esco/skill/5d34adde-0b78-42b4-9d3d-69e9388d8398 | http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,administrere kvalitet | overvåke kvalitetskontroll | betjene audiovisuelt utstyr
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d2309723-3472-46d2-865a-db81db2269b6,gjenkjenne blokkjederisikoer,released,skill/competence,sector-specific,identifisere risikoer i blokkjedeteknologi | forutsi risiko i blokkjedeteknologi | forutsi risikoer i blockchain-teknologi,"Gjenkjenne risiko forbundet med blokkjede og kryptovaluta. Bortsett fra standardrisiko forbundet med forretningsprosessene de driver, har blokkjeder verdioverføringsrisiko knyttet til verdioverføring av peer-to-peer-typen. Risiko er også knyttet til smartkontrakter som digitale representasjoner av mer eller mindre komplekse forretningsforhold.
	",http://data.europa.eu/esco/skill/7e153e1d-2b12-43ad-89f3-0cf82ebc4a30,utføre risikoanalyse og -styring
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d2adb565-a865-424d-aeb5-9fbcbf2afe2a,Joomla,released,knowledge,sector-specific,,"Det nettbaserte programvaresystemet med åpen kilde, skrevet i PHP, brukt til å skape, redigere, utgi og arkivere blogger, artikler, nettsteder for små og store bedrifter, sosiale nettverk eller pressemeldinger.",http://data.europa.eu/esco/skill/5c66ce3a-658d-43b1-9d8d-0f39be6c0f2e | http://data.europa.eu/esco/isced-f/0613,WebCMS | utvikling og analyse av programvare og dataprogrammer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d31fab87-2a7d-485c-b699-2901ca294b15,bruke funksjonell programmering,released,skill/competence,sector-specific,,"Bruke spesialiserte IKT-verktøy for å lage datakode som behandler data ved å evaluere matematiske funksjoner og prøver å unngå tilstandsavhengige og foranderlige data. Bruke programmeringsspråk som støtter denne metoden, som for eksempel LISP, PROLOG og Haskell.",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programmering av datasystemer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d3286405-49f8-4e8a-8046-a4376b4e7963,administrer skydata og -lagring,released,skill/competence,sector-specific,skylagring og datahåndtering,"Opprette og administrers databevaring i skyen. Identifisere behov for, og implementere, databeskyttelse, kryptering og kapasitetsplanlegging.
	",http://data.europa.eu/esco/skill/29fb0fb5-dfc4-4098-ac9b-3a712000f48f | http://data.europa.eu/esco/skill/32c017fd-28ab-4051-bf68-74de952c2f77,administrere database | administrasjon av informasjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d32db06e-bd06-4415-a7ab-1b0ee68caa9a,IKT-kryptering,released,knowledge,sector-specific,,"Konvertere elektroniske data til et format som kan leses bare av godkjente parter, som bruker sentral kryptering, f.eks. Public Key Infrastructure (PKI) og Secure Socket Layer (SSL).",http://data.europa.eu/esco/isced-f/0612,utvikling og administrasjon av databaser og datanett
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d38055cc-7c76-4e5e-90e7-5bb5d5851a92,koordinere allokering av Mode S-radarer til interrogatorkoder,released,skill/competence,sector-specific,,Sikre korrekt og sikker drift av sekundære overvåkingsraderer (Mode S). Sørge for at de blir konfigurert med en interrogatorkode (IC) som allokeres til hver enkelt radar spesielt.,http://data.europa.eu/esco/skill/c6c37f68-190e-4482-905c-93007a64ed61 | http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,betjene radarutstyr | betjene kommunikasjonsutstyr
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d3e36164-79aa-4f14-9a8c-d88d38f84ea0,tolke data om automatisk samtaledistribusjon,released,skill/competence,cross-sector,,"Tolke opplysninger om samtalestyringssystem, en enhet som sender innkommende anrop til bestemte grupper terminaler.",http://data.europa.eu/esco/skill/f2cf57fe-d4cb-4b4a-831d-73171cc73909 | http://data.europa.eu/esco/skill/1e77e42a-181f-4b48-8e74-201ce50ffc29,"evaluere system, program, utstyr og produkter | tolke gjeldende data"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d3e9b00a-0891-4fa8-836d-8240ec3d2758,personvernforordningen,released,knowledge,sector-specific,"GDPR | PVF | Eus generelle
personvernforordning","Personvernforordningen er EUs forordning om beskyttelse av fysiske personer med hensyn til behandling av personopplysninger og om fri bevegelse av slike data.
	",http://data.europa.eu/esco/skill/fbf53f87-9192-4a7f-b3c9-92a8c395c719 | http://data.europa.eu/esco/isced-f/0421,EU-lovgivningen | jus
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d4789070-2ff7-4bbb-94ca-8bb1739826a9,redigeringsprogramvare,released,knowledge,cross-sector,,"Programvare som gir forhåndsprogrammerte elementer som gjør det mulig å utvikle interaktive multimedieapplikasjoner med sikte på å standardisere, utforme og fastsette innhold beregnet på offentliggjøring.",http://data.europa.eu/esco/isced-f/0611,bruk av datamaskiner
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d4ae4774-a81d-4255-8491-cade3580685a,Adobe Photoshop Lightroom,released,knowledge,sector-specific,,Dataprogrammet Adobe Photoshop Lightroom er et grafisk IKT-verktøy som gir mulighet for digital redigering og sammensetning av grafikk til å gi både 2D-raster- eller 2D-vektorgrafikk. Det er utviklet av programvareselskapet Adobe.,http://data.europa.eu/esco/isced-f/0611 | http://data.europa.eu/esco/skill/a71577b2-7550-4222-88ee-dcbd2d881516,bruk av datamaskiner | programvare for redigering av grafikk
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d503a629-9ac7-475f-8fd9-4cdcc14711cd,bruke IKT-utstyr innen vedlikeholdsaktiviteter,released,skill/competence,occupation-specific,,"Vedlikeholde eller reparere utstyr ved hjelp av informasjonsteknologi som skjermer, datamus, tastaturer, lagringsenheter, skrivere eller skannere.",http://data.europa.eu/esco/skill/0b9968af-72de-470a-98e1-2d19577443fb,løse dataproblemer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d52426a8-e84f-4652-a655-7a6195381fcd,identifisere GIS-problemer,released,skill/competence,cross-sector,,Se nærmere på GIS-problemer som krever særlig oppmerksomhet. Rapportere om disse problemene og utviklingen av dem regelmessig.,http://data.europa.eu/esco/skill/0b9968af-72de-470a-98e1-2d19577443fb,løse dataproblemer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d5464c09-f8b7-44b1-b216-db2bdc80dc17,betjene forhandlerstyringssystem,released,skill/competence,sector-specific,,"Betjene og vedlikeholde styringssystemet for finans, salg, deler, lager og administrative sider ved driften.",http://data.europa.eu/esco/skill/32c017fd-28ab-4051-bf68-74de952c2f77,administrasjon av informasjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d560df46-dda4-4407-bab2-b87353a96814,designe kontrollsystemer,released,skill/competence,cross-sector,,Utvikle innretninger som styrer og overvåker andre innretninger og systemer ved hjelp av tekniske løsninger og elektronikkprinsipper.,http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,designe elektriske eller elektroniske system eller utstyr
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d56358e4-3bcc-4b5d-981d-ea15b2743e9e,kvalitetskontrollsystemer,released,knowledge,sector-specific,,"Forståelse av og erfaring med kvalitetssystemer for produktutvikling, som FMEA, DOE, PPAP og APQP.",http://data.europa.eu/esco/skill/35ebe444-9ece-4fbc-a55d-e99ea37267ae | http://data.europa.eu/esco/skill/4ff549c3-daa5-4def-9916-301c7bdf13b8 | http://data.europa.eu/esco/isced-f/0714,administrere kvalitet | kontrollsystemer | elektronikk og automasjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d56fc2b5-4b0a-4e7e-9bde-a33736f6ff18,Scratch (dataprogrammering),released,knowledge,sector-specific,,"Teknikker og prinsipper for utvikling av programvare, f.eks. analyse, algoritmer, koding, testing og utarbeiding av programmeringsparadigmer i Scratch.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,dataprogrammering | utvikling og analyse av programvare og dataprogrammer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d5a59ca8-2e91-472e-8571-d12ce4478679,Prosessbasert administrering,released,knowledge,sector-specific,,"Prosessbasert administrering er en metode for planlegging, forvaltning og overvåking av IKT-ressurser for å nå særlige mål, og ved hjelp av IKT-verktøy for prosjektledelse.",http://data.europa.eu/esco/isced-f/0413 | http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9,ledelse og administrasjon | Metoder innen IKT-prosjektledelse
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d5bcc417-a004-4165-b7f1-ab739eadd2f4,smart by-funksjoner,released,knowledge,sector-specific,,"Bruken av stor data-teknologi i sammenheng med smarte byer for å utvikle nye programvareøkosystemer som basis for å utvikle avanserte mobilitetsfunksjoner.
	",http://data.europa.eu/esco/isced-f/0619,ikke annetsteds klassifisert informasjons- og kommunikasjonsteknologi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d663e407-33c6-4397-b40e-dced5ebe20b5,beregningsbasert kjemi,released,knowledge,sector-specific,kjemisk databehandling,"Den grenen av kjemi som tar sikte på å løse komplekse kjemiske problemer gjennom datasimuleringer.
	",http://data.europa.eu/esco/isced-f/0531,kjemi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d686f015-5568-4288-9135-74936cd7b655,blokkjedebaserte forretningsmodeller,released,knowledge,sector-specific,modeller for blockchain-basert virksomhet | modeller for blokkjedebasert virksomhet,"Studien av ulike blokkjede-forretningsmodeller som blokkjedebaserte programvareprodukter, Blockchain Development Platforms, Token Economy-Utility Token Business Model, P2P Blockchain Business Model, samt Blockchain as a Service Business Model (BaaS).
	",http://data.europa.eu/esco/isced-f/0612,utvikling og administrasjon av databaser og datanett
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d68e8a54-7456-4f13-98d3-7aa0787fc6e2,betjene sorteringsmaskin,released,skill/competence,sector-specific,,Sette opp og overvåke maskinen som automatisk sorterer de ulike sidene av dokumenter.,http://data.europa.eu/esco/skill/dcb9c446-bb08-44de-89b6-851ac2903eaf,betjene printere og utstyr for fotoproduksjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d6b31d8d-2f47-425a-a2b2-a6dddb3d2b19,typer digitale merker,released,knowledge,cross-sector,mikrolegitimasjon | digital legitimasjon | digitale merker | åpne merker,"Typene og egenskapene til digitale merker, for eksempel åpne merker, som lagrer informasjon om elevers ferdigheter og resultater og gjør det enklere for flere interessenter å bekrefte og anerkjenne denne informasjonen.
	",http://data.europa.eu/esco/isced-f/0188,tverrfaglige programmer og kvalifikasjoner innen undervisning
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d6c29154-9cc1-48a4-a2de-3d1d0d7f0831,publiseringsstrategi,released,knowledge,sector-specific,,"Metoder, regler, medier og verktøy for offentliggjøring av innhold fra innholdsstyringssystemer i enkeltkilder eller på tvers av kilder.",http://data.europa.eu/esco/skill/e74f4f21-8d45-412c-b5c3-652e6167ee32 | http://data.europa.eu/esco/isced-f/0211,innholdsutviklingsprosesser | audiovisuell teknikk og medieproduksjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d6cdef49-b669-4507-91d1-3f959cf98e47,vedlikeholde databaseytelse,released,skill/competence,sector-specific,,"Beregne verdier for databaseparametere. Implementere nye versjoner og utføre regelmessige vedlikeholdsoppgaver som strategier for sikkerhetskopiering og unngåelse av fragmenterte indekser.
	",http://data.europa.eu/esco/skill/29fb0fb5-dfc4-4098-ac9b-3a712000f48f | http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"administrere database | innhente, forvalte og lagre data"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d6e3395b-5ab6-4fba-969a-3df634e904c5,Begrensninger for IKT-nettverkskabel,released,knowledge,sector-specific,,"Begrensninger, f.eks. begrensninger i avstand og resistens ved typer kabler, f.eks. fiberkabel, coax-kabel og ethernet-kabel som brukes til oppbygging av nettverk.",http://data.europa.eu/esco/isced-f/0612,utvikling og administrasjon av databaser og datanett
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d70701ca-d3be-44cb-963e-8e7142555144,overføre medisinsk informasjon,released,skill/competence,sector-specific,,Hente ut opplysninger fra pasienters journaler og legge dem inn i et datamaskinprogram.,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/9bdf8a77-8524-43da-bac6-d15d22e1b7ed,tenke kritisk | legge inn og transformere opplysninger
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d70cab7b-ad8c-4be8-84f0-c5f3f9501818,vedlikeholde utstyr for medieintegrering,released,skill/competence,occupation-specific,,"Kontrollere og reparere utstyr for medieintegrering og vedlikeholde programvaren.
	",http://data.europa.eu/esco/skill/ec0401f1-f690-46be-934b-f6f5611085f5,"vedlikeholde elektrisitets-, elektro- og presisjonsutstyr"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d78dedfc-21d2-45fd-ba05-e56b7a8865e6,nettverksstandarder,released,knowledge,sector-specific,retningslinjer for nettverket | nettverksretningslinjer | nettverksprotokoller | nettverksforskrifter,"Regulerte standarder som gir tekniske retningslinjer, spesifikasjoner og krav for å sikre sikker og effektiv interoperabilitet mellom enheter, programvare, utstyr og organisasjoner. Nettverksstandarder styrer programvaren og maskinvaren som bruker dem.
	",http://data.europa.eu/esco/isced-f/0612,utvikling og administrasjon av databaser og datanett
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d7e4a9fa-cfc2-45f9-96eb-13dc6e48c86c,videokonferanseverktøy,released,knowledge,sector-specific,programvare for videokonferanser,"Programvaren som brukes til å muliggjøre virtuelle møter mellom mennesker via internett med sanntids multidireksjonell video- og lydstrømming.
	",http://data.europa.eu/esco/isced-f/0211,audiovisuell teknikk og medieproduksjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d81b58ba-52e4-45fa-9f7c-f59b87fa6041,automatiske husholdningssystemer,released,knowledge,sector-specific,,"Smarte installasjoner i privatboliger for belysning, oppvarming, sikkerhet osv. som kan fjernstyres. Automatiske husholdningssystemer har som mål å forbedre livskvaliteten i hus og bygninger, inkludert å forbedre uavhengigheten til personer med funksjonshemninger og bidra til energisparing.
	",http://data.europa.eu/esco/isced-f/0714,elektronikk og automasjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d822b4b2-26c7-4bd9-970d-229c6504f615,skape digitalt innhold,released,skill/competence,transversal,,"Skape og redigere enkelt digitalt innhold, om nødvendig med veiledning.
  ",http://data.europa.eu/esco/skill/3399045f-8078-4066-8b46-475b49b260ab,arbeide med digitale enheter og applikasjoner
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d83e8dbd-257b-4aa9-abb5-e65924eb1797,etiske aspekter ved deling av arbeid gjennom sosiale medier,released,knowledge,sector-specific,prinsipper for å dele arbeid gjennom sosiale medier | idealer for deling av arbeid i sosiale medier | utføre justeringer etter hvert som arbeidet utvikler seg | prinsipper for deling av arbeid gjennom sosiale medier,"Etikken rundt riktig bruk av sosiale nettverk og mediekanaler for å dele arbeidet ditt.
	",http://data.europa.eu/esco/skill/5303169c-75d6-4751-9136-a4b88343388c | http://data.europa.eu/esco/isced-f/0223,administrasjon knyttet til sosiale medier | filosofi og etikk
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d86595cb-0c68-4d98-aea8-32269da7eef5,betjene skanner,released,skill/competence,sector-specific,,Sette opp og betjene skannerutstyr og tilhørende maskin- og programvare.,http://data.europa.eu/esco/skill/dcb9c446-bb08-44de-89b6-851ac2903eaf | http://data.europa.eu/esco/skill/84f73180-4a45-49f4-9140-cb49bbc29531,betjene printere og utstyr for fotoproduksjon | stille skannerkontroller
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d8726a5a-0614-4dc6-ad03-cf5e3b3caaa5,anvende IKT-terminologi,released,skill/competence,sector-specific,,Bruke IKT-terminologi og farsjargong på en systematisk og konsekvent måte i dokumentasjon og kommunikasjon.,http://data.europa.eu/esco/skill/6e62e776-fbfa-486c-a6df-58cd239c86fe,skrive teknisk eller akademisk
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d87fe0be-9055-4a76-a444-e98b5bfad9d8,Taleo,released,knowledge,sector-specific,,"Dataprogrammet Taleo er en e-læringsportal for å skape, forvalte, organisere, rapportere og levere elektroniske utdannings- og opplæringsprogrammer.",http://data.europa.eu/esco/skill/6c80d53c-d8c9-41fe-998f-091fca208834 | http://data.europa.eu/esco/isced-f/0612,læringsstyringssystemer | utvikling og administrasjon av databaser og datanett
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d8829a1d-dbde-435b-b921-29d6462f35c9,Android (mobile operativsystemer),released,knowledge,sector-specific,,"Operativsystemet Android består av egenskaper, begrensninger, arkitektur og andre egenskaper til et operativsystem som er beregnet på å brukes på mobile enheter.",http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/976455eb-5bbe-4493-ae64-ed16c3b009ea,utvikling og analyse av programvare og dataprogrammer | mobile operativsystemer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d89b9a3f-19bf-4b9b-9664-ed35924eb399,samle inn data ved hjelp av GPS,released,skill/competence,cross-sector,,Samle inn data i felt ved hjelp av GPS-enheter (Global Positioning System).,http://data.europa.eu/esco/skill/97fb21db-a4e5-4b03-af21-03b9d510d872 | http://data.europa.eu/esco/skill/0d6714c6-720e-4985-9791-5ab85d28da79 | http://data.europa.eu/esco/skill/29dcc31e-a8d6-4a62-b3c1-2de81e966e39,betjene GPS-systemer | samle inn data | samle opplysninger fra fysiske eller elektroniske kilder
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d8ee0b01-3d33-4a32-a07c-6a107400cac0,CAD for klesproduksjon,released,knowledge,sector-specific,,"Programvare for datamaskindesign i forbindelse med produksjon av klær, og som gir mulighet for 2- eller 3-dimensjonale tegninger.",http://data.europa.eu/esco/isced-f/0723,"tekstiler (klær, sko og lærvarer)"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d90bad2f-7fcc-4e85-a02f-ba4837732892,etterbehandling av bilder,released,knowledge,cross-sector,,Egenskaper ved programvare og teknikker som brukes ved fotografier.,http://data.europa.eu/esco/isced-f/0211,audiovisuell teknikk og medieproduksjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d96078b0-12f4-47d3-a260-61d22050a840,kjøretøy-til-alt-teknologier,released,knowledge,sector-specific,V2X | V2X-teknologier,"Teknologi som gjør det mulig for kjøretøyer å kommunisere med andre kjøretøyer og trafikksysteminfrastruktur rundt dem. Denne teknologien består av to elementer: kjøretøy-til-kjøretøy-teknologi (V2V), som gjør det mulig for kjøretøy å kommunisere med hverandre, og kjøretøy-til-infrastruktur-teknologi (V2I), som gjør det mulig for kjøretøy å kommunisere med eksterne systemer som gatelys, bygninger og fotgjengere.
	",http://data.europa.eu/esco/isced-f/0619,ikke annetsteds klassifisert informasjons- og kommunikasjonsteknologi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d9818afc-1dec-4944-8c9c-e3ae8fad176d,sette opp styreenheten til en maskin,released,skill/competence,cross-sector,,Sette opp og gi kommandoer til en maskin ved å sende relevante data og inndata inn i (datamaskin)styreenheten som svarer til det ønskede bearbeidede produktet.,http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,bruk av digitale verktøy for å kontrollere maskineriet
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d9eaf831-9348-4330-a83e-b7c099cdc8f6,Teradata Database,released,knowledge,sector-specific,,"Det er et verktøy som er utviklet for å skape, ajourføre og håndtere databaser, utviklet av programvareselskapet Teradata Corporation.",http://data.europa.eu/esco/skill/ab1e97ed-2319-4293-a8b7-072d2648822f | http://data.europa.eu/esco/isced-f/0612,systemer for databaseadministrering | utvikling og administrasjon av databaser og datanett
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/da042121-959d-451b-b4d0-3bbf07c1bc67,analysere nettverksbåndbreddekrav,released,skill/competence,sector-specific,,Undersøke kravene om overføringskapasitet i et IKT-nettverk eller et annet telekommunikasjonssystem.,http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,sette opp datasystem
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/da6393d5-a53c-4863-abc7-51f36281d74e,Veltrimmet prosjektledelse,released,knowledge,sector-specific,,"Prosjektstyringsmetoden lean er en metode for planlegging, forvaltning og overvåking av IKT-ressurser for å nå særlige mål, og ved hjelp av IKT-prosjektstyringsverktøy.",http://data.europa.eu/esco/isced-f/0413 | http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9,ledelse og administrasjon | Metoder innen IKT-prosjektledelse
